sentence_id,book,part,chapter,pdf_page,start_pdf_page,end_pdf_page,text,mot_detecte
128290,La Ballade de Pern - Tome 1 5,Troisième partie,,4465,4465,4466,"— Déclarez vos nom, Fort, rang et Atelier, dit N'ton, se plaçant avec autorité près de Pinch.",Fort
128294,La Ballade de Pern - Tome 1 5,Troisième partie,,4465,4465,4466,"Il avait déjà reconnu le faux livreur à son pantalon déchiré – qui lui allait déjà mal avant d'être malmené dans le filet – mais il ne trouva pas le Balafré, ni la femme dessinée par Pinch après sa première incursion dans le camp présumé des Abominateurs.",Balafré
128307,La Ballade de Pern - Tome 1 5,Troisième partie,,4467,4467,4467,— Les mensonges qu'impriment les Harpistes.,Harpistes
128316,La Ballade de Pern - Tome 1 5,Troisième partie,,4467,4467,4467,Tu utilises les viles méthodes de l'Abomination.,Abomination
128333,La Ballade de Pern - Tome 1 5,Troisième partie,,4467,4467,4467,Où on serait si Siav,Siav
128334,La Ballade de Pern - Tome 1 5,Troisième partie,,4467,4467,4467,ne nous avait pas prévenus de la Boule de Feu ?,Boule
128334,La Ballade de Pern - Tome 1 5,Troisième partie,,4467,4467,4467,ne nous avait pas prévenus de la Boule de Feu ?,Feu
128361,La Ballade de Pern - Tome 1 5,Troisième partie,,4468,4468,4468,"On n'aime pas les incendiaires à la Grande Baie, dit une femme, les mains en porte-voix pour être bien sûre qu'on l'entende.",Grande
128361,La Ballade de Pern - Tome 1 5,Troisième partie,,4468,4468,4468,"On n'aime pas les incendiaires à la Grande Baie, dit une femme, les mains en porte-voix pour être bien sûre qu'on l'entende.",Baie
128362,La Ballade de Pern - Tome 1 5,Troisième partie,,4468,4468,4468,"C'est à vous de parler, Harpistes !",Harpistes
128370,La Ballade de Pern - Tome 1 5,Troisième partie,,4468,4468,4468,"— Pour les crimes et délits commis par des Abominateurs identifiés, le Conseil recommande l'exil !",Conseil
128375,La Ballade de Pern - Tome 1 5,Troisième partie,,4468,4468,4468,Pourquoi pas ? — Toutes les îles ont été inondées.,Toutes
128377,La Ballade de Pern - Tome 1 5,Troisième partie,,4468,4468,4468,"« Nous ne pouvons pas être exilés ! », « Nous sauvons la planète ! », « C'est injuste ! », s'écrièrent les captifs, sortant de leur silence hostile et courant comme des fous dans tous les sens, cherchant une issue, s'efforçant de fendre la foule bloquant la grille.",Nous
128377,La Ballade de Pern - Tome 1 5,Troisième partie,,4468,4468,4468,"« Nous ne pouvons pas être exilés ! », « Nous sauvons la planète ! », « C'est injuste ! », s'écrièrent les captifs, sortant de leur silence hostile et courant comme des fous dans tous les sens, cherchant une issue, s'efforçant de fendre la foule bloquant la grille.",C'est
128382,La Ballade de Pern - Tome 1 5,Troisième partie,,4469,4469,4469,"— Un Seigneur, un Chef de Weyr et un Maître d'Atelier ont autorité pour appliquer tout décret du Conseil, dit Jaxom.",Weyr
128382,La Ballade de Pern - Tome 1 5,Troisième partie,,4469,4469,4469,"— Un Seigneur, un Chef de Weyr et un Maître d'Atelier ont autorité pour appliquer tout décret du Conseil, dit Jaxom.",Conseil
128383,La Ballade de Pern - Tome 1 5,Troisième partie,,4469,4469,4469,"Cela figure dans la Charte, si l'un de vous veut vérifier.",Charte
128386,La Ballade de Pern - Tome 1 5,Troisième partie,,4469,4469,4469,"On est témoins », « On était là ! », « C'est plus facile de les noyer ! et plus rapide ! », « Exilez-les ! », « Qu'on en finisse ! »",On
128386,La Ballade de Pern - Tome 1 5,Troisième partie,,4469,4469,4469,"On est témoins », « On était là ! », « C'est plus facile de les noyer ! et plus rapide ! », « Exilez-les ! », « Qu'on en finisse ! »",C'est
128386,La Ballade de Pern - Tome 1 5,Troisième partie,,4469,4469,4469,"On est témoins », « On était là ! », « C'est plus facile de les noyer ! et plus rapide ! », « Exilez-les ! », « Qu'on en finisse ! »",Exilez-les
128386,La Ballade de Pern - Tome 1 5,Troisième partie,,4469,4469,4469,"On est témoins », « On était là ! », « C'est plus facile de les noyer ! et plus rapide ! », « Exilez-les ! », « Qu'on en finisse ! »",Qu'on
128390,La Ballade de Pern - Tome 1 5,Troisième partie,,4469,4469,4469,"— Alors, le décret du Conseil sera appliqué.",Conseil
128391,La Ballade de Pern - Tome 1 5,Troisième partie,,4469,4469,4469,"Chef de Weyr N'ton, tu peux convoquer des assistants, dit cérémonieusement le Seigneur de Ruatha.",Weyr
128391,La Ballade de Pern - Tome 1 5,Troisième partie,,4469,4469,4469,"Chef de Weyr N'ton, tu peux convoquer des assistants, dit cérémonieusement le Seigneur de Ruatha.",Ruatha
128396,La Ballade de Pern - Tome 1 5,Troisième partie,,4469,4469,4469,"— Mais… mais… Du regard, N'ton imposa le silence à Venabil.",Du
128399,La Ballade de Pern - Tome 1 5,Troisième partie,,4469,4469,4469,Il y a encore assez d'îles dans l'Archipel Oriental pour isoler les destructeurs.,Archipel
128399,La Ballade de Pern - Tome 1 5,Troisième partie,,4469,4469,4469,Il y a encore assez d'îles dans l'Archipel Oriental pour isoler les destructeurs.,Oriental
128400,La Ballade de Pern - Tome 1 5,Troisième partie,,4469,4469,4469,"— C'est mieux qu'ils ne méritent, Chef du Weyr !",Weyr
128409,La Ballade de Pern - Tome 1 5,Troisième partie,,4469,4469,4469,J'ai lu la Charte.,Charte
128416,La Ballade de Pern - Tome 1 5,Troisième partie,,4470,4470,4470,Il ne lui dit pas que deux des Abominateurs importants repérés par Pinch ne se trouvaient pas parmi les captifs du jour : le Balafré et la sans-fort bizarre de Tillek.,Balafré
128417,La Ballade de Pern - Tome 1 5,Troisième partie,,4470,4470,4470,Cela signifiait qu'il y avait encore des ennemis de Siav en état de nuire aux Forts et aux Ateliers.,Siav
128417,La Ballade de Pern - Tome 1 5,Troisième partie,,4470,4470,4470,Cela signifiait qu'il y avait encore des ennemis de Siav en état de nuire aux Forts et aux Ateliers.,Forts
128417,La Ballade de Pern - Tome 1 5,Troisième partie,,4470,4470,4470,Cela signifiait qu'il y avait encore des ennemis de Siav en état de nuire aux Forts et aux Ateliers.,Ateliers
128436,La Ballade de Pern - Tome 1 5,Troisième partie,,4471,4471,4471,"— Sans Fort, sans Atelier, dit-il enfin.",Fort
128448,La Ballade de Pern - Tome 1 5,Troisième partie,,4471,4471,4471,"J'ai reconnu quelques montagnards qui se sont toujours méfiés de l'enseignement, comme les ruraux de Boll Sud, les montagnards de Telgar et Lemos, et les nomades du désert d'Igen.",Sud
128448,La Ballade de Pern - Tome 1 5,Troisième partie,,4471,4471,4471,"J'ai reconnu quelques montagnards qui se sont toujours méfiés de l'enseignement, comme les ruraux de Boll Sud, les montagnards de Telgar et Lemos, et les nomades du désert d'Igen.",Telgar
128448,La Ballade de Pern - Tome 1 5,Troisième partie,,4471,4471,4471,"J'ai reconnu quelques montagnards qui se sont toujours méfiés de l'enseignement, comme les ruraux de Boll Sud, les montagnards de Telgar et Lemos, et les nomades du désert d'Igen.",Igen
128450,La Ballade de Pern - Tome 1 5,Troisième partie,,4471,4471,4471,"Peut-être même qu'ils regrettent l'Étoile Rouge, problème permanent qu'ils pouvaient accuser de tous leurs maux.",Étoile
128450,La Ballade de Pern - Tome 1 5,Troisième partie,,4471,4471,4471,"Peut-être même qu'ils regrettent l'Étoile Rouge, problème permanent qu'ils pouvaient accuser de tous leurs maux.",Rouge
128451,La Ballade de Pern - Tome 1 5,Troisième partie,,4471,4471,4471,"Malheureusement, deux individus, que je soupçonne d'avoir excité les autres contre l'Atelier des Guérisseurs et maintenant contre les nouvelles techniques d'impression, ne se trouvent pas parmi les prisonniers de cette nuit.",Guérisseurs
128454,La Ballade de Pern - Tome 1 5,Troisième partie,,4471,4471,4471,"Il serait sage d'imprimer un récit concis des événements de la nuit, Maître Imprimeur.",Imprimeur
128455,La Ballade de Pern - Tome 1 5,Troisième partie,,4471,4471,4471,Les Messagers pourront veiller à faire circuler la vérité.,Messagers
128456,La Ballade de Pern - Tome 1 5,Troisième partie,,4471,4471,4471,Une vérité qui ne nommerait pas le frère de lait du Seigneur de Ruatha parmi les vandales exilés.,Ruatha
128461,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"Des portes en acier l'auraient rassuré, mais il n'avait pas les marks, et l'Atelier des Forgerons n'avait pas le temps.",Forgerons
128462,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"— Si l'un de vous est menuisier… — On est cinq, Maître Tagetarl, et c'est pour ça qu'on est venus tout de suite.",On
128468,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"Tagetarl lui fit au revoir, mais pensa que le Seigneur de Ruatha ne l'avait pas vu.",Ruatha
128473,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"Au matin, tandis que les cinq menuisiers posaient de nouveaux montants – en bois de balai du ciel, informèrent-ils fièrement Tagetarl –, le Maître Imprimeur apporta à la Station des Messagers le récit des événements que lui et Rosheen avaient passé le restant de la nuit à imprimer.",Imprimeur
128473,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"Au matin, tandis que les cinq menuisiers posaient de nouveaux montants – en bois de balai du ciel, informèrent-ils fièrement Tagetarl –, le Maître Imprimeur apporta à la Station des Messagers le récit des événements que lui et Rosheen avaient passé le restant de la nuit à imprimer.",Station
128473,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"Au matin, tandis que les cinq menuisiers posaient de nouveaux montants – en bois de balai du ciel, informèrent-ils fièrement Tagetarl –, le Maître Imprimeur apporta à la Station des Messagers le récit des événements que lui et Rosheen avaient passé le restant de la nuit à imprimer.",Messagers
128474,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,Le Maître de Station Arminet,Station
128476,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"— Bien dit, Maître Imprimeur.",Imprimeur
128482,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"— C'est une annonce de l'Atelier des Harpistes… — C'est une annonce d'intérêt général, répondit Arminet, se redressant avec dignité, bien que n'étant pas aussi grand que Tagetarl.",Harpistes
128482,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"— C'est une annonce de l'Atelier des Harpistes… — C'est une annonce d'intérêt général, répondit Arminet, se redressant avec dignité, bien que n'étant pas aussi grand que Tagetarl.",C'est
128483,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"Je suis le seul à décider de ce qui doit ou non partir de ma Station, ajouta-t-il, le regard étincelant.",Station
128484,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"Les gens de la Grande Baie sont très conscients des atrocités commises par des personnes extérieures à tout Fort et tout Atelier, Maître Tagetarl, et tout le monde doit en être informé pour ne pas douter des événements.",Grande
128484,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"Les gens de la Grande Baie sont très conscients des atrocités commises par des personnes extérieures à tout Fort et tout Atelier, Maître Tagetarl, et tout le monde doit en être informé pour ne pas douter des événements.",Baie
128484,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"Les gens de la Grande Baie sont très conscients des atrocités commises par des personnes extérieures à tout Fort et tout Atelier, Maître Tagetarl, et tout le monde doit en être informé pour ne pas douter des événements.",Fort
128488,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,Il ne sera pas dit que les Messagers en ont fait moins que toi.,Messagers
128489,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"Fort de Ruatha, tard dans la soirée, 9-2-31 — Tu as reconnu l'un d'eux, n'est-ce pas, Jaxom ?",Ruatha
128489,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"Fort de Ruatha, tard dans la soirée, 9-2-31 — Tu as reconnu l'un d'eux, n'est-ce pas, Jaxom ?",Tu
128500,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"— Ruth et moi, nous sommes allés à la Grande Baie pour aider Tagetarl.",Grande
128500,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"— Ruth et moi, nous sommes allés à la Grande Baie pour aider Tagetarl.",Baie
128501,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,Il y a eu une attaque contre l'Atelier des Imprimeurs.,Imprimeurs
128503,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"Sinon, qui d'autre, étant donné qu'il avait été accueilli avec enthousiasme par tous les Ateliers ?",Ateliers
128513,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,Je croyais qu'il était allé dans le Sud.,Sud
128520,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"On leur a demandé leur nom, leur Fort et leur Atelier…",Fort
128540,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"Il est possible que N'ton l'ait reconnu, mais il ne devait pas l'avoir vu depuis des Révolutions.",Révolutions
128541,La Ballade de Pern - Tome 1 5,Troisième partie,,4472,4472,4474,"Il se tut un moment, puis ajouta : — J'aurais dû parler avec lui.",J'aurais
128547,La Ballade de Pern - Tome 1 5,Troisième partie,,4475,4475,4475,"Je croyais qu'il s'était amendé dans le Sud, à travailler pour Toric, ditil finalement.",Sud
128559,La Ballade de Pern - Tome 1 5,Troisième partie,,4475,4475,4475,"Il y a quelques Révolutions, quand il a été rappelé à l'ordre par les Seigneurs et les Chefs de Weyrs, je pensais qu'il allait réaliser qu'il y avait des limites à ce qu'un seul homme peut posséder.",Révolutions
128559,La Ballade de Pern - Tome 1 5,Troisième partie,,4475,4475,4475,"Il y a quelques Révolutions, quand il a été rappelé à l'ordre par les Seigneurs et les Chefs de Weyrs, je pensais qu'il allait réaliser qu'il y avait des limites à ce qu'un seul homme peut posséder.",Seigneurs
128559,La Ballade de Pern - Tome 1 5,Troisième partie,,4475,4475,4475,"Il y a quelques Révolutions, quand il a été rappelé à l'ordre par les Seigneurs et les Chefs de Weyrs, je pensais qu'il allait réaliser qu'il y avait des limites à ce qu'un seul homme peut posséder.",Chefs
128559,La Ballade de Pern - Tome 1 5,Troisième partie,,4475,4475,4475,"Il y a quelques Révolutions, quand il a été rappelé à l'ordre par les Seigneurs et les Chefs de Weyrs, je pensais qu'il allait réaliser qu'il y avait des limites à ce qu'un seul homme peut posséder.",Weyrs
128576,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Fort de la Baie, deux jours avant la réunion du conseil, 26-2-31 De son siège en face de la fenêtre du Fort de la Baie, Lessa voyait tous ceux qui montaient la nouvelle allée de gravier venant de la plage.",Baie
128576,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Fort de la Baie, deux jours avant la réunion du conseil, 26-2-31 De son siège en face de la fenêtre du Fort de la Baie, Lessa voyait tous ceux qui montaient la nouvelle allée de gravier venant de la plage.",De
128576,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Fort de la Baie, deux jours avant la réunion du conseil, 26-2-31 De son siège en face de la fenêtre du Fort de la Baie, Lessa voyait tous ceux qui montaient la nouvelle allée de gravier venant de la plage.",Fort
128576,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Fort de la Baie, deux jours avant la réunion du conseil, 26-2-31 De son siège en face de la fenêtre du Fort de la Baie, Lessa voyait tous ceux qui montaient la nouvelle allée de gravier venant de la plage.",Baie
128577,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,Elle s'étonnait encore que le Fort de Robinton ait survécu indemne à la tourmente qui en avait épargné si peu.,Fort
128578,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Après la tempête hivernale, certains de ses souvenirs avaient dû être remplacés par des copies exécutées avec amour et mises en lieu sûr, au cas où le Cap Kahrain ne protégerait pas le Fort.",Cap
128578,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Après la tempête hivernale, certains de ses souvenirs avaient dû être remplacés par des copies exécutées avec amour et mises en lieu sûr, au cas où le Cap Kahrain ne protégerait pas le Fort.",Kahrain
128578,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Après la tempête hivernale, certains de ses souvenirs avaient dû être remplacés par des copies exécutées avec amour et mises en lieu sûr, au cas où le Cap Kahrain ne protégerait pas le Fort.",Fort
128579,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,De sorte que le Fort était redevenu tel qu'il était avant la mort de Robinton.,Fort
128584,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"C'était comme une danse de fête, se dit-elle, s'efforçant de penser à quelque chose d'agréable pour adoucir la frustration lancinante qu'elle éprouvait depuis l'Inondation provoquée par la Boule de Feu.",Inondation
128584,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"C'était comme une danse de fête, se dit-elle, s'efforçant de penser à quelque chose d'agréable pour adoucir la frustration lancinante qu'elle éprouvait depuis l'Inondation provoquée par la Boule de Feu.",Boule
128584,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"C'était comme une danse de fête, se dit-elle, s'efforçant de penser à quelque chose d'agréable pour adoucir la frustration lancinante qu'elle éprouvait depuis l'Inondation provoquée par la Boule de Feu.",Feu
128585,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Des Hautes Terres du Nord arrivèrent les nouveaux Chefs du Weyr, G'bear sur Winlath, et Neldama sur Yasith – leur union s'étant révélée heureuse, l'une des rares choses ayant bien tourné ces temps-ci.",Hautes
128585,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Des Hautes Terres du Nord arrivèrent les nouveaux Chefs du Weyr, G'bear sur Winlath, et Neldama sur Yasith – leur union s'étant révélée heureuse, l'une des rares choses ayant bien tourné ces temps-ci.",Terres
128585,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Des Hautes Terres du Nord arrivèrent les nouveaux Chefs du Weyr, G'bear sur Winlath, et Neldama sur Yasith – leur union s'étant révélée heureuse, l'une des rares choses ayant bien tourné ces temps-ci.",Nord
128585,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Des Hautes Terres du Nord arrivèrent les nouveaux Chefs du Weyr, G'bear sur Winlath, et Neldama sur Yasith – leur union s'étant révélée heureuse, l'une des rares choses ayant bien tourné ces temps-ci.",Chefs
128585,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Des Hautes Terres du Nord arrivèrent les nouveaux Chefs du Weyr, G'bear sur Winlath, et Neldama sur Yasith – leur union s'étant révélée heureuse, l'une des rares choses ayant bien tourné ces temps-ci.",Weyr
128585,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Des Hautes Terres du Nord arrivèrent les nouveaux Chefs du Weyr, G'bear sur Winlath, et Neldama sur Yasith – leur union s'étant révélée heureuse, l'une des rares choses ayant bien tourné ces temps-ci.",Winlath
128585,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Des Hautes Terres du Nord arrivèrent les nouveaux Chefs du Weyr, G'bear sur Winlath, et Neldama sur Yasith – leur union s'étant révélée heureuse, l'une des rares choses ayant bien tourné ces temps-ci.",Yasith
128586,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Un peu à l'ouest de ce couple, arrivèrent de Telgar",Telgar
128588,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,sur Willerth et Talmanth,Willerth
128588,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,sur Willerth et Talmanth,Talmanth
128591,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,Elle désirait s'entretenir avec Jaxom et N'ton à propos de l'incident de l'Atelier des Imprimeurs.,Imprimeurs
128592,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,Il fallait fonder un deuxième Atelier des Imprimeurs aussi tôt que possible.,Imprimeurs
128594,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Les dragons de Fort, visiblement plus grands, Lioth et Ludeth avec N'ton et Margatta, suivirent Ruth de près.",Fort
128595,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"G'narish et Nadira d'Igen, sur Gyarmath et Baylith, arrivèrent face au nord.",Igen
128595,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"G'narish et Nadira d'Igen, sur Gyarmath et Baylith, arrivèrent face au nord.",Gyarmath
128595,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"G'narish et Nadira d'Igen, sur Gyarmath et Baylith, arrivèrent face au nord.",Baylith
128599,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Le nouvellement promu Maître Erragon avait personnellement invité F'lessan et une dame verte de Monaco du nom de Tai, qui était son apprentie.",Monaco
128600,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Les Chefs de Benden connaissaient son nom parce qu'elle avait combattu les vandales au Terminus, et s'était montrée infatigable lors de l'évacuation de Monaco.",Chefs
128600,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Les Chefs de Benden connaissaient son nom parce qu'elle avait combattu les vandales au Terminus, et s'était montrée infatigable lors de l'évacuation de Monaco.",Monaco
128601,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"À mesure qu'entraient les Chefs de Weyrs, ils étaient accueillis par Maître Wansor, leur hôte officiel pour la soirée.",Chefs
128601,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"À mesure qu'entraient les Chefs de Weyrs, ils étaient accueillis par Maître Wansor, leur hôte officiel pour la soirée.",Weyrs
128605,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,Promotion bien méritée pour la façon dont il avait fait circuler informations et avertissements au moment de la Boule de Feu.,Boule
128605,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,Promotion bien méritée pour la façon dont il avait fait circuler informations et avertissements au moment de la Boule de Feu.,Feu
128606,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,Il fut présenté à ceux des Chefs de Weyrs qu'il ne connaissait pas encore.,Chefs
128606,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,Il fut présenté à ceux des Chefs de Weyrs qu'il ne connaissait pas encore.,Weyrs
128608,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Neuf piles de papiers : une pour chaque Weyr, et lequel serait le dernier ?",Weyr
128611,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Maîtresse de Zaranth, dit Ramoth, presque approbatrice.",Zaranth
128614,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,Il avait frôlé l'épuisement total après l'Inondation ;,Inondation
128618,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Il n'était à Benden que lorsque ses fonctions de Chef d'Escadrille l'exigeaient, car maintenant il semblait préférer vivre à Honshu.",Escadrille
128618,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Il n'était à Benden que lorsque ses fonctions de Chef d'Escadrille l'exigeaient, car maintenant il semblait préférer vivre à Honshu.",Honshu
128622,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Elle fut plus étonnée quand, Tai lui ayant tendu la main, le vieil Astronome la prit dans la sienne avec un sourire radieux, dilatant ses yeux aveugles comme si cela lui permettait de mieux la voir : à l'évidence, cette dame verte était la bienvenue au Fort de la Baie.",Astronome
128622,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Elle fut plus étonnée quand, Tai lui ayant tendu la main, le vieil Astronome la prit dans la sienne avec un sourire radieux, dilatant ses yeux aveugles comme si cela lui permettait de mieux la voir : à l'évidence, cette dame verte était la bienvenue au Fort de la Baie.",Fort
128622,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"Elle fut plus étonnée quand, Tai lui ayant tendu la main, le vieil Astronome la prit dans la sienne avec un sourire radieux, dilatant ses yeux aveugles comme si cela lui permettait de mieux la voir : à l'évidence, cette dame verte était la bienvenue au Fort de la Baie.",Baie
128625,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,Pas étonnant qu'il soit si souvent à Honshu ces temps-ci.,Honshu
128628,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,Il avait travaillé jour et nuit pour reconstruire son Weyr.,Weyr
128629,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"D'ailleurs, Mirrim et Talina n'avaient pas meilleure mine, mais elles n'étaient pas aussi émaciées que le chevalier bronze : elles n'avaient pas les responsabilités qui accablaient un Chef de Weyr.",Weyr
128636,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,", trois hommes qui auraient dû consacrer aux loisirs leurs dernières décennies, deux Maîtres et un Seigneur : vingt-huit hommes et femmes pour résoudre un problème dont elle sentait au plus profond d'elle-même qu'il était insoluble.",Maîtres
128645,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"— Bien que cette idée soit ridicule, je pense que c'est la première question que le Conseil nous posera dans deux jours.",Conseil
128646,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"D'une façon mystérieuse, la chute de cette Boule de Feu nous est imputée.",Boule
128646,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,"D'une façon mystérieuse, la chute de cette Boule de Feu nous est imputée.",Feu
128647,La Ballade de Pern - Tome 1 5,Troisième partie,,4477,4477,4479,Il affecta un ton grincheux : — « Les dragons volent dans l'Interstice.,Les
128655,La Ballade de Pern - Tome 1 5,Troisième partie,,4480,4480,4480,"— Les chevaliers-dragons en ont fait plus qu'assez, dit Lytol, ancien Seigneur Régent de Ruatha, d'un air farouche.",Régent
128655,La Ballade de Pern - Tome 1 5,Troisième partie,,4480,4480,4480,"— Les chevaliers-dragons en ont fait plus qu'assez, dit Lytol, ancien Seigneur Régent de Ruatha, d'un air farouche.",Ruatha
128656,La Ballade de Pern - Tome 1 5,Troisième partie,,4480,4480,4480,"— Tous les Weyrs se sont magnifiquement comportés, dit D'ram avec fierté.",Weyrs
128665,La Ballade de Pern - Tome 1 5,Troisième partie,,4480,4480,4480,La tempête de la vingt-neuvième Révolution du Passage actuel n'était qu'une simple averse en comparaison !,Révolution
128665,La Ballade de Pern - Tome 1 5,Troisième partie,,4480,4480,4480,La tempête de la vingt-neuvième Révolution du Passage actuel n'était qu'une simple averse en comparaison !,Passage
128668,La Ballade de Pern - Tome 1 5,Troisième partie,,4480,4480,4480,"Les vagues du tsunami avaient épargné Ista, mais l'île avait beaucoup souffert de l'ouragan.",Ista
128677,La Ballade de Pern - Tome 1 5,Troisième partie,,4480,4480,4480,— Faits que les Seigneurs et les Maîtres d'Ateliers ont tendance à oublier.,Seigneurs
128677,La Ballade de Pern - Tome 1 5,Troisième partie,,4480,4480,4480,— Faits que les Seigneurs et les Maîtres d'Ateliers ont tendance à oublier.,Maîtres
128677,La Ballade de Pern - Tome 1 5,Troisième partie,,4480,4480,4480,— Faits que les Seigneurs et les Maîtres d'Ateliers ont tendance à oublier.,Ateliers
128679,La Ballade de Pern - Tome 1 5,Troisième partie,,4480,4480,4480,Nous sommes sur la défensive depuis la chute de cette maudite Boule de Feu.,Boule
128679,La Ballade de Pern - Tome 1 5,Troisième partie,,4480,4480,4480,Nous sommes sur la défensive depuis la chute de cette maudite Boule de Feu.,Feu
128684,La Ballade de Pern - Tome 1 5,Troisième partie,,4481,4481,4481,Nous avons de sérieuses recommandations à faire au Conseil.,Conseil
128688,La Ballade de Pern - Tome 1 5,Troisième partie,,4481,4481,4481,"Il était parmi les plus jeunes chevaliers bronze venu du passé dans le neuvième Passage, et Lessa se rendit compte que donner des réponses aux Seigneurs et aux Maîtres d'Ateliers l'épuisait.",Passage
